NZ_CP010484.1 Campylobacter jejuni strain CJ677CC034 chromosome, complete genome 
NZ_CP010485.1 Campylobacter jejuni strain CJ677CC086 chromosome, complete genome 
NZ_CP010486.1 Campylobacter jejuni strain CJ677CC095 chromosome, complete genome 
NZ_CP010487.1 Campylobacter jejuni strain CJ677CC012 chromosome, complete genome 
NZ_CP014344.1 Campylobacter jejuni strain RM3194 chromosome, complete genome 
NZ_CP014744.1 Campylobacter jejuni strain OD267 chromosome, complete genome 
NZ_CP014742.1 Campylobacter jejuni strain WP2202 chromosome, complete genome 
NZ_CP015528.1 Campylobacter coli strain YH501 chromosome, complete genome 
NZ_CP015576.1 Campylobacter hyointestinalis subsp. lawsonii CCUG 27631 chromosome, complete genome 
NZ_CP015577.1 Campylobacter iguaniorum strain RM11343 chromosome, complete genome 
NZ_CP014568.1 Campylobacter fetus subsp. venerealis strain 01/165 chromosome, complete genome 
NZ_CP015209.1 Campylobacter jejuni subsp. jejuni strain RM1285 chromosome, complete genome 
NZ_CP031611.1 Campylobacter hepaticus strain HV10 chromosome, complete genome 
NZ_CP017025.1 Campylobacter coli strain 14983A chromosome, complete genome 
NZ_CP017029.1 Campylobacter jejuni subsp. jejuni strain 14980A chromosome, complete genome 
NZ_CP017031.1 Campylobacter jejuni subsp. jejuni strain MTVDSCj07 chromosome, complete genome 
NZ_CP017032.1 Campylobacter jejuni subsp. jejuni strain MTVDSCj13 chromosome, complete genome 
NZ_CP017033.1 Campylobacter jejuni subsp. jejuni strain MTVDSCj16 chromosome, complete genome 
NZ_CP017456.1 Campylobacter jejuni subsp. jejuni str. RM3420 chromosome, complete genome 
NZ_CP017862.1 Campylobacter jejuni strain FJ3124 chromosome, complete genome 
NZ_CP017860.1 Campylobacter jejuni strain TS1218 chromosome, complete genome 
NZ_CP017863.1 Campylobacter jejuni strain IF1100 chromosome, complete genome 
NZ_CP017865.1 Campylobacter coli strain YF2105 chromosome, complete genome 
NZ_CP017868.1 Campylobacter coli strain MG1116 chromosome, complete genome 
NZ_CP017871.1 Campylobacter coli strain BP3183 chromosome, complete genome 
NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome 
NZ_CP017875.1 Campylobacter coli strain ZV1224 chromosome, complete genome 
NZ_CP017878.1 Campylobacter coli strain BG2108 chromosome, complete genome 
NZ_CP007749.1 Campylobacter jejuni subsp. jejuni M129 chromosome, complete genome 
NZ_CP017859.1 Campylobacter jejuni strain YQ2210 chromosome, complete genome 
NZ_CP017856.1 Campylobacter jejuni strain ZP3204 chromosome, complete genome 
NZ_CP018900.1 Campylobacter coli strain YH502 chromosome, complete genome 
NZ_CP007188.1 Campylobacter jejuni strain HF5-4A-4 chromosome, complete genome 
NZ_CP007189.1 Campylobacter jejuni strain HF5-5-1 chromosome, complete genome 
NZ_CP007191.1 Campylobacter jejuni strain NS4-1-1 chromosome, complete genome 
NZ_CP007193.1 Campylobacter jejuni strain NS4-9-1 chromosome, complete genome 
NZ_CP012546.1 Campylobacter pinnipediorum subsp. pinnipediorum strain RM17260 chromosome, complete genome 
NZ_CP012547.1 Campylobacter pinnipediorum subsp. pinnipediorum strain RM17261 chromosome, complete genome 
NZ_CP012548.1 Campylobacter pinnipediorum subsp. pinnipediorum strain RM17262 chromosome, complete genome 
NZ_CP017018.1 Campylobacter pinnipediorum subsp. caledonicus strain RM18020 chromosome, complete genome 
NZ_CP017258.1 Campylobacter pinnipediorum subsp. caledonicus strain RM18021 chromosome, complete genome 
NZ_CP019965.1 Campylobacter jejuni strain NCTC12662 chromosome, complete genome 
NZ_CP020045.1 Campylobacter jejuni subsp. jejuni strain ATCC 35925 chromosome, complete genome 
NZ_CP020478.1 Campylobacter helveticus strain ATCC 51209 chromosome, complete genome 
NZ_CP020776.1 Campylobacter jejuni strain YH002 chromosome, complete genome 
NZ_CP020867.1 Campylobacter cuniculorum DSM 23162 = LMG 24588 chromosome, complete genome 
NZ_CP018789.1 Campylobacter sp. RM6137 chromosome, complete genome 
NZ_CP018793.1 Campylobacter sp. RM12175 chromosome, complete genome 
NZ_CP018791.1 Campylobacter sp. RM8964 chromosome, complete genome 
NZ_CP018788.1 Campylobacter lanienae strain NCTC 13003 chromosome, complete genome 
NZ_CP022077.1 Campylobacter jejuni strain FDAARGOS_263 chromosome, complete genome 
NZ_CP022079.1 Campylobacter jejuni strain FDAARGOS_265 chromosome, complete genome 
NZ_CP022080.1 Campylobacter jejuni strain FDAARGOS_266 chromosome, complete genome 
NZ_CP017229.1 Campylobacter jejuni strain FORC_046 isolate Not reported chromosome, complete genome 
NZ_CP019683.1 Campylobacter sputorum bv. faecalis CCUG 20703 chromosome, complete genome 
NZ_CP019684.1 Campylobacter sputorum bv. paraureolyticus LMG 11764 strain LMG 17589 chromosome, complete genome 
NZ_CP019685.1 Campylobacter sputorum strain RM8705 chromosome, complete genome 
NZ_CP019682.1 Campylobacter sputorum bv. sputorum RM3237 chromosome, complete genome 
NZ_CP022439.1 Campylobacter jejuni strain 11168H/lacY chromosome, complete genome 
NZ_CP022440.1 Campylobacter jejuni strain 81-176_G1_B0 chromosome, complete genome 
NZ_CP022470.1 Campylobacter jejuni strain jejuni chromosome, complete genome 
NZ_CP022347.1 Campylobacter avium LMG 24591 chromosome, complete genome 
NZ_CP023543.1 Campylobacter jejuni strain CFSAN032806 chromosome, complete genome 
NZ_CP023545.1 Campylobacter coli strain CFSAN032805 chromosome, complete genome 
NZ_CP023867.1 Campylobacter jejuni strain FDAARGOS_422 chromosome, complete genome 
NZ_CP023866.1 Campylobacter jejuni strain FDAARGOS_421 chromosome, complete genome 
NZ_CP025281.1 Campylobacter coli strain YH503 chromosome, complete genome 
NZ_CP027287.1 Campylobacter fetus subsp. testudinum strain 772 chromosome, complete genome 
NZ_CP086657.1 Campylobacter coli strain P4581 chromosome, complete genome 
NZ_CP086159.1 Campylobacter jejuni strain SHI6972 chromosome, complete genome 
NZ_CP086161.1 Campylobacter jejuni strain SHI4648 chromosome, complete genome 
NZ_CP086160.1 Campylobacter jejuni strain SHI5328 chromosome, complete genome 
NZ_CP086167.1 Campylobacter jejuni strain CMP10201 chromosome, complete genome 
NC_008790.1 Campylobacter jejuni subsp. jejuni 81-176 plasmid pTet, complete sequence 
NC_008770.1 Campylobacter jejuni subsp. jejuni 81-176 plasmid pVir, complete sequence 
NC_009713.1 Campylobacter hominis ATCC BAA-381 plasmid pCH4, complete sequence 
NC_009796.1 Campylobacter concisus 13826 plasmid pCCON16, complete sequence 
NC_009795.1 Campylobacter concisus 13826 plasmid pCCON31, complete sequence 
NC_012040.1 Campylobacter lari RM2100 plasmid pCL2100, complete sequence 
NC_017284.1 Campylobacter jejuni subsp. jejuni IA3902 plasmid pVir, complete sequence 
NC_017282.1 Campylobacter jejuni subsp. jejuni S3 plasmid pTet, complete sequence 
NC_022355.1 Campylobacter coli CVM N29710 plasmid pN29710-1, complete sequence 
NC_022348.1 Campylobacter coli CVM N29710 plasmid pN29710-2, complete sequence 
NC_022354.1 Campylobacter jejuni subsp. jejuni 00-2544 plasmid unnamed, complete sequence 
NZ_CP076836.1 Campylobacter jejuni X plasmid pTet, complete sequence 
NZ_CP076837.1 Campylobacter jejuni X plasmid pVir, complete sequence 
NC_022656.1 Campylobacter coli 15-537360 plasmid pCC42yr, complete sequence 
NZ_CP007000.1 Campylobacter fetus subsp. venerealis cfvi03/293 plasmid pCfviMP1, complete sequence 
NZ_CP007001.1 Campylobacter fetus subsp. venerealis cfvi03/293 plasmid pCfviMP2, complete sequence 
NZ_CP007002.1 Campylobacter fetus subsp. venerealis cfvi03/293 plasmid pCfviP3, complete sequence 
NZ_CP007185.1 Campylobacter coli RM1875 plasmid pRM1875_2.4kb, complete sequence 
NZ_CP007186.1 Campylobacter coli RM1875 plasmid pRM1875_3.3kb, complete sequence 
NZ_CP007184.1 Campylobacter coli RM1875 plasmid pRM1875_35kb, complete sequence 
NZ_CP007182.1 Campylobacter coli RM4661 plasmid pRM4661_48kbp, complete sequence 
NZ_CP007180.1 Campylobacter coli RM5611 plasmid pRM5611_48kb, complete sequence 
NZ_CP009044.1 Campylobacter iguaniorum strain 1485E plasmid pCIG1485E, complete sequence 
NZ_CP008809.1 Campylobacter fetus subsp. fetus 04/554 plasmid pCFF04554, complete sequence 
NZ_CP008811.1 Campylobacter fetus subsp. venerealis 97/608 plasmid pCFV97608-1, complete sequence 
NZ_CP008812.1 Campylobacter fetus subsp. venerealis 97/608 plasmid pCFV97608-2, complete sequence 
NZ_CP007767.1 Campylobacter peloridis LMG 23910 plasmid pPEL1, complete sequence 
NZ_CP007768.1 Campylobacter peloridis LMG 23910 plasmid pPEL2, complete sequence 
NZ_CP010302.1 Campylobacter jejuni subsp. jejuni strain 00-0949 plasmid pTet, complete sequence 
NZ_CP010303.1 Campylobacter jejuni subsp. jejuni strain 00-0949 plasmid pVir, complete sequence 
NZ_CP011017.1 Campylobacter coli strain FB1 plasmid pFB1TET, complete sequence 
NZ_CP011016.1 Campylobacter coli strain FB1 plasmid pCC42, complete sequence 
NZ_HG004427.1 Campylobacter fetus subsp. venerealis str. 84-112 plasmid II 
NZ_CP013033.1 Campylobacter coli strain CO2-160 plasmid pccdm3, complete sequence 
NZ_CP013035.1 Campylobacter coli strain HC2-48 plasmid pccdm1, complete sequence 
NZ_CP013037.1 Campylobacter coli strain CF2-75 plasmid pccdm2, complete sequence 
NZ_CP013117.1 Campylobacter jejuni strain T1-21 plasmid pcjDM, complete sequence 
NZ_CP013736.1 Campylobacter coli strain OR12 plasmid pOR12CC42, complete sequence 
NZ_CP013735.1 Campylobacter coli strain OR12 plasmid pOR12TET, complete sequence 
NZ_CP013734.1 Campylobacter coli strain OR12 plasmid pOR12Vir, complete sequence 
NZ_CP014345.1 Campylobacter jejuni strain RM3194 plasmid unnamed, complete sequence 
NZ_CP014745.1 Campylobacter jejuni strain OD267 plasmid pCJDM67 L, complete sequence 
NZ_CP014746.1 Campylobacter jejuni strain OD267 plasmid pCJDM67 S, complete sequence 
NZ_CP014743.1 Campylobacter jejuni strain WP2202 plasmid pCJDM202, complete sequence 
NZ_CP014569.1 Campylobacter fetus subsp. venerealis strain 01/165 plasmid mp1, complete sequence 
NZ_CP014570.1 Campylobacter fetus subsp. venerealis strain 01/165 plasmid mp2, complete sequence 
NZ_CP017026.1 Campylobacter coli strain 14983A plasmid pCC14983A-1, complete sequence 
NZ_CP017027.1 Campylobacter coli strain 14983A plasmid pCC14983A-2, complete sequence 
NZ_CP017028.1 Campylobacter coli strain 14983A plasmid pCC14983A-3, complete sequence 
NZ_CP017030.1 Campylobacter jejuni subsp. jejuni strain 14980A plasmid pCJ14980A, complete sequence 
NZ_CP017861.1 Campylobacter jejuni strain TS1218 plasmid pCJDM218, complete sequence 
NZ_CP017864.1 Campylobacter jejuni strain IF1100 plasmid pCJDM100, complete sequence 
NZ_CP017866.1 Campylobacter coli strain YF2105 plasmid pCCDM105L, complete sequence 
NZ_CP017867.1 Campylobacter coli strain YF2105 plasmid pCCDM105S, complete sequence 
NZ_CP017869.1 Campylobacter coli strain MG1116 plasmid pCCDM116L, complete sequence 
NZ_CP017870.1 Campylobacter coli strain MG1116 plasmid pCCDM116S, complete sequence 
NZ_CP017872.1 Campylobacter coli strain BP3183 plasmid pCCDM183, complete sequence 
NZ_CP017874.1 Campylobacter coli strain WA333 plasmid pCCDM33S, complete sequence 
NZ_CP017877.1 Campylobacter coli strain ZV1224 plasmid pCCDM224L, complete sequence 
NZ_CP017876.1 Campylobacter coli strain ZV1224 plasmid pCCDM224S, complete sequence 
NZ_CP017879.1 Campylobacter coli strain BG2108 plasmid pCCDM108L, complete sequence 
NZ_CP017880.1 Campylobacter coli strain BG2108 plasmid pCCDM108S, complete sequence 
NZ_CP007750.1 Campylobacter jejuni subsp. jejuni M129 plasmid pTet-M129, complete sequence 
NZ_CP017857.1 Campylobacter jejuni strain YQ2210 plasmid pCJDM210L, complete sequence 
NZ_CP017858.1 Campylobacter jejuni strain YQ2210 plasmid pCJDM210S, complete sequence 
NZ_CP017854.1 Campylobacter jejuni strain ZP3204 plasmid pCJDM204L, complete sequence 
NZ_CP018901.1 Campylobacter coli strain YH502 plasmid pCOS502, complete sequence 
NZ_CP020479.1 Campylobacter helveticus strain ATCC 51209 plasmid pHELV-1, complete sequence 
NZ_CP020480.1 Campylobacter helveticus strain ATCC 51209 plasmid pHELV-2, complete sequence 
NZ_CP020481.1 Campylobacter helveticus strain ATCC 51209 plasmid pHELV-3, complete sequence 
NZ_CP020482.1 Campylobacter helveticus strain ATCC 51209 plasmid pHELV-4, complete sequence 
NZ_CP020483.1 Campylobacter helveticus strain ATCC 51209 plasmid pHELV-5, complete sequence 
NZ_CP020775.1 Campylobacter jejuni strain YH002 plasmid pCJP002, complete sequence 
NZ_CP020868.1 Campylobacter cuniculorum DSM 23162 = LMG 24588 plasmid pCUN1, complete sequence 
NZ_CP020869.1 Campylobacter cuniculorum DSM 23162 = LMG 24588 plasmid pCUN2, complete sequence 
NZ_CP018790.1 Campylobacter sp. RM6137 plasmid pSUIS6137, complete sequence 
NZ_CP018794.1 Campylobacter sp. RM12175 plasmid pVIC12175-1, complete sequence 
NZ_CP018795.1 Campylobacter sp. RM12175 plasmid pVIC12175-2, complete sequence 
NZ_CP018792.1 Campylobacter sp. RM8964 plasmid pVIC8964, complete sequence 
NZ_CP022078.1 Campylobacter jejuni strain FDAARGOS_265 plasmid unnamed1, complete sequence 
NZ_CP017230.1 Campylobacter jejuni strain FORC_046 isolate Not reported plasmid pFORC46.1, complete sequence 
NZ_CP017231.1 Campylobacter jejuni strain FORC_046 isolate Not reported plasmid pFORC46.2, complete sequence 
NZ_CP023546.1 Campylobacter coli strain CFSAN032805 plasmid pCFSAN032805_1, complete sequence 
NZ_CP023547.1 Campylobacter coli strain CFSAN032805 plasmid pCFSAN032805_2, complete sequence 
NZ_CP025282.1 Campylobacter coli strain YH503 plasmid pCOS503, complete sequence 
NZ_CP028186.1 Campylobacter jejuni strain CFSAN054107 plasmid pGMI16-002, complete sequence 
NZ_CP028188.1 Campylobacter coli strain CFSAN054106 plasmid pGMI16-001, complete sequence 
NZ_CP021643.1 Campylobacter concisus strain P2CDO4 plasmid pICON, complete sequence 
NZ_CP049271.1 Campylobacter concisus strain P26UCO-S2 plasmid pAJ3, complete sequence 
NZ_CP049273.1 Campylobacter concisus strain P27CDO-S2 plasmid pAJ3, complete sequence 
NZ_CP060706.1 Campylobacter concisus strain P13UCO-S1 plasmid pADS1, complete sequence 
NZ_CP049265.1 Campylobacter concisus strain P11CDO-S1 plasmid pSA2, complete sequence 
NZ_CP028373.1 Campylobacter jejuni subsp. jejuni strain huA17 plasmid unnamed1, complete sequence 
NZ_CP028934.1 Campylobacter jejuni strain FORC_083 plasmid pFORC_083_2, complete sequence 
NZ_CP082879.1 Campylobacter coli strain FDAARGOS_1465 plasmid unnamed2 
NZ_CP082880.1 Campylobacter coli strain FDAARGOS_1465 plasmid unnamed3, complete sequence 
NZ_CP086658.1 Campylobacter coli strain P4581 plasmid pCC001, complete sequence 
NZ_OU701462.1 Campylobacter upsaliensis strain Campylobacter upsaliensis CCUG 14913 plasmid 2, complete sequence 
NZ_OU701460.1 Campylobacter upsaliensis strain Campylobacter upsaliensis 17-M197059 plasmid 2, complete sequence 
NZ_CP028935.1 Campylobacter jejuni strain FORC_083 plasmid pFORC_083_3, complete sequence 
NZ_CP037749.1 Campylobacter helveticus strain 2013D-9613 plasmid unnamed1 
NZ_CP037748.1 Campylobacter helveticus strain 2013D-9613 plasmid unnamed2, complete sequence 
NZ_CP012553.1 Campylobacter sp. RM16192 plasmid p16192, complete sequence 
NZ_CP040241.1 Campylobacter coli strain S9 plasmid pCcS9_2, complete sequence 
NZ_CP040242.1 Campylobacter coli strain S9 plasmid pCcS9_3, complete sequence 
NZ_CP040465.1 Campylobacter hyointestinalis subsp. hyointestinalis strain S12 plasmid pCh1, complete sequence 
NZ_CP043429.1 Campylobacter volucris strain LMG 24380 plasmid p9726, complete sequence 
NZ_CP043436.1 Campylobacter fetus subsp. venerealis NCTC 10354 plasmid p3226, complete sequence 
NZ_CP043764.1 Campylobacter jejuni strain BfR-CA-14430 plasmid pBfR-CA-14430, complete sequence 
NZ_CP044168.1 Campylobacter jejuni strain AR-0415 plasmid pAR-0415, complete sequence 
NZ_CP044170.1 Campylobacter jejuni strain AR-0413 plasmid pAR-0413-1, complete sequence 
NZ_CP044172.1 Campylobacter jejuni strain AR-0413 plasmid pAR-0413-2 
NZ_CP044176.1 Campylobacter coli strain AR-0411 plasmid pAR-0411, complete sequence 
NZ_CP044261.1 Campylobacter armoricus strain CA639 plasmid pCA639-1, complete sequence 
NZ_CP044263.1 Campylobacter armoricus strain CA639 plasmid pCA639-2, complete sequence 
NZ_CP045046.1 Campylobacter jejuni subsp. jejuni strain NADC 20827 plasmid p20827L, complete sequence 
NZ_CP045047.1 Campylobacter jejuni subsp. jejuni strain NADC 20827 plasmid p20827S, complete sequence 
NZ_CP045790.1 Campylobacter jejuni strain CFSAN032806 plasmid pCFSAN032806, complete sequence 
NZ_CP045792.1 Campylobacter coli strain CFSAN032805 plasmid p2CFSAN032805, complete sequence 
NZ_CP046318.1 Campylobacter coli strain FDAARGOS_735 plasmid unnamed1, complete sequence 
NZ_CP035896.1 Campylobacter jejuni strain 15AR0917 plasmid unnamed 
NZ_CP059440.1 Campylobacter fetus strain CFV08A1102-42A plasmid pCFV_08A1102_P1, complete sequence 
NZ_CP059444.1 Campylobacter fetus strain CFF00A031 plasmid pCFF_00A031_P1, complete sequence 
NZ_CP059433.1 Campylobacter fetus strain CFViADRI1362 plasmid pCFViADRI1362_P1, complete sequence 
NZ_CP059434.1 Campylobacter fetus strain CFViADRI1362 plasmid pCFViADRI1362_P2, complete sequence 
NZ_CP059435.1 Campylobacter fetus strain CFViADRI1362 plasmid pCFViADRI1362_P3, complete sequence 
NZ_CP059436.1 Campylobacter fetus strain CFViADRI1362 plasmid pCFViADRI1362_P4, complete sequence 
NZ_CP059446.1 Campylobacter fetus strain CFF09A980 plasmid pCFF_09A980_P1, complete sequence 
NZ_CP059442.1 Campylobacter fetus strain CFV08A948-2A plasmid pCFV_08A948_P1, complete sequence 
NZ_CP059438.1 Campylobacter fetus strain CFViADRI545 plasmid pCFVi_ADRI545_P1, complete sequence 
NZ_CP048774.1 Campylobacter jejuni strain ZS007 plasmid pCJ3.6K, complete sequence 
NZ_CP048773.1 Campylobacter jejuni strain ZS007 plasmid pCJ3.7K, complete sequence 
NZ_CP048772.1 Campylobacter jejuni strain ZS007 plasmid pCJ145K, complete sequence 
NZ_CP048759.1 Campylobacter jejuni strain ZS006 plasmid pCJ3K-03, complete sequence 
NZ_CP048758.1 Campylobacter jejuni strain ZS006 plasmid pCJ6K-02, complete sequence 
NZ_CP048757.1 Campylobacter jejuni strain ZS006 plasmid pCJ41K-01, complete sequence 
NZ_CP048762.1 Campylobacter jejuni strain ZS004 plasmid pCJFEX, complete sequence 
NZ_CP048766.1 Campylobacter jejuni strain ZJB023 plasmid pCJ4K-03, complete sequence 
NZ_CP040614.1 Campylobacter sp. CFSAN093246 plasmid unnamed, complete sequence 
NZ_CP040609.1 Campylobacter sp. CFSAN093226 plasmid unnamed, complete sequence 
NZ_CP053843.1 Campylobacter corcagiensis strain LMG 27932 plasmid pCCORG, complete sequence 
NZ_CP053846.1 Campylobacter sp. CCUG 57310 plasmid pCORI-1, complete sequence 
NZ_CP053847.1 Campylobacter sp. CCUG 57310 plasmid pCORI-2, complete sequence 
NZ_CP053829.1 Campylobacter hyointestinalis subsp. lawsonii strain CHY5 plasmid pCHY5, complete sequence 
NZ_CP058294.1 Campylobacter jejuni strain D33a plasmid pTet, complete sequence 
NZ_CP058300.1 Campylobacter jejuni strain A9a plasmid pTet, complete sequence 
NZ_CP058341.1 Campylobacter coli strain 20A420 plasmid unnamed, complete sequence 
NZ_CP058296.1 Campylobacter jejuni strain A14a plasmid pTet map unlocalized 
NZ_CP058297.1 Campylobacter jejuni strain A14a plasmid pTet map unlocalized 
NZ_CP058298.1 Campylobacter jejuni strain A14a plasmid pTet map unlocalized 
NZ_CP058337.1 Campylobacter coli strain R7B144 plasmid unnamed map unlocalized 
NZ_CP058338.1 Campylobacter coli strain R7B144 plasmid unnamed map unlocalized 
NZ_CP058339.1 Campylobacter coli strain R7B144 plasmid unnamed map unlocalized 
NZ_CP059683.1 Campylobacter upsaliensis strain FDAARGOS_736 plasmid unnamed1 
NZ_CP027635.1 Campylobacter coli strain meC0281 plasmid unnamed1, complete sequence 
NZ_CP027636.1 Campylobacter coli strain meC0281 plasmid unnamed2, complete sequence 
NZ_CP063077.1 Campylobacter corcagiensis strain 2016D-0077 plasmid pLMG-27932-1 
NZ_CP063080.1 Campylobacter peloridis strain 2016D-0074 plasmid pLMG-23910-1 
NZ_CP049236.1 Campylobacter concisus strain P15UCO-S2 plasmid pSma1, complete sequence 
NZ_CP049235.1 Campylobacter concisus strain P15UCO-S2 plasmid pSma2, complete sequence 
NZ_CP049233.1 Campylobacter concisus strain H9O-S2 plasmid pTJ3, complete sequence 
NZ_CP066028.1 Campylobacter coli strain FDAARGOS_1028 plasmid unnamed1, complete sequence 
NZ_CP066029.1 Campylobacter coli strain FDAARGOS_1028 plasmid unnamed2, complete sequence 
NZ_CP066030.1 Campylobacter coli strain FDAARGOS_1028 plasmid unnamed3, complete sequence 
NZ_CP066031.1 Campylobacter coli strain FDAARGOS_1028 plasmid unnamed4, complete sequence 
NZ_CP066747.1 Campylobacter jejuni strain CJP19-D445 isolate CFSAN091031 plasmid unnamed, complete sequence 
NZ_CP071461.1 Campylobacter jejuni strain CAMSA2002 plasmid pTet, complete sequence 
NZ_CP071593.1 Campylobacter jejuni subsp. jejuni strain GB19 plasmid pGB19, complete sequence 
NZ_CP068568.1 Campylobacter jejuni strain CC19PF065 plasmid pPF065-186, complete sequence 
NZ_CP068569.1 Campylobacter jejuni strain CC19PF065 plasmid pPF065-3, complete sequence 
NZ_CP068590.1 Campylobacter coli strain CC19CH076 plasmid pCH076-2, complete sequence 
NZ_CP068589.1 Campylobacter coli strain CC19CH076 plasmid pCH076-3, complete sequence 
NZ_CP068588.1 Campylobacter coli strain CC19CH076 plasmid pCH076-4, complete sequence 
NZ_CP068587.1 Campylobacter coli strain CC19CH076 plasmid pCH076-80, complete sequence 
NZ_CP076508.1 Campylobacter jejuni strain R16.0174 plasmid pR16.0174_45k, complete sequence 
NZ_CP076512.1 Campylobacter coli strain R19.0802 plasmid pR19.0802_3.3k, complete sequence 
NZ_CP076511.1 Campylobacter coli strain R19.0802 plasmid pR19.0802_49k, complete sequence 
NZ_CP076506.1 Campylobacter jejuni strain R16.4752 plasmid pR16.4752_49k, complete sequence 
NZ_CP076658.1 Campylobacter novaezeelandiae strain W441b plasmid pCNZW441b1, complete sequence 
NZ_CP076659.1 Campylobacter novaezeelandiae strain W441b plasmid pCNZW441b2, complete sequence 
NZ_CP077634.1 Campylobacter jejuni strain R16.2162 plasmid pR16.2162_46k, complete sequence 
NZ_CP077636.1 Campylobacter jejuni strain R19.1007 plasmid pR19.1007_38k, complete sequence 
NZ_CP077637.1 Campylobacter jejuni strain R19.1007 plasmid pR19.1007_53.9k, complete sequence 
NZ_CP082875.1 Campylobacter coli strain FDAARGOS_1466 plasmid unnamed1, complete sequence 
NZ_CP082876.1 Campylobacter coli strain FDAARGOS_1466 plasmid unnamed2, complete sequence 
NZ_CP082872.1 Campylobacter hominis strain FDAARGOS_1467 plasmid unnamed1, complete sequence 
NZ_CP082873.1 Campylobacter hominis strain FDAARGOS_1467 plasmid unnamed2 
NZ_CP082878.1 Campylobacter coli strain FDAARGOS_1465 plasmid unnamed1 
